LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AX
1752617536.114008,450724.000,5635,2,AX,1,100,0.938
1752617536.154008,450764.000,5635,2,AX,1,100,0.934
1752617536.194008,450804.000,5652,3,AX,1,100,0.935
1752617536.234008,450844.000,5652,3,AX,1,100,0.938
1752617536.274007,450884.000,5652,3,AX,1,100,0.934
1752617536.314007,450924.000,5668,2,AX,1,100,0.936
1752617536.354007,450964.000,5668,2,AX,1,100,0.937
1752617536.394007,451004.000,5685,3,AX,1,100,0.936
1752617536.434007,451044.000,5685,3,AX,1,100,0.934
1752617536.474007,451084.000,5685,3,AX,1,100,0.937
1752617536.514007,451124.000,5702,2,AX,1,100,0.930
1752617536.554006,451164.000,5702,2,AX,1,100,0.928
1752617536.594006,451204.000,5717,3,AX,1,100,0.938
1752617536.634006,451244.000,5717,3,AX,1,100,0.939
1752617536.674006,451284.000,5717,3,AX,1,100,0.935
1752617536.714006,451324.000,5733,2,AX,1,100,0.937
1752617536.754006,451364.000,5733,2,AX,1,100,0.934
1752617536.789672,451399.667,5752,3,AX,1,100,0.936
1752617536.825339,451435.333,5752,3,AX,1,100,0.935
1752617536.861005,451471.000,5752,3,AX,1,100,0.937
1752617536.901005,451511.000,5769,3,AX,1,100,0.935
1752617536.941005,451551.000,5769,3,AX,1,100,0.935
1752617536.981005,451591.000,5769,3,AX,1,100,0.937
1752617537.021005,451631.000,5786,2,AX,1,100,0.938
1752617537.061005,451671.000,5786,2,AX,1,100,0.937
1752617537.101005,451711.000,5802,3,AX,1,100,0.937
1752617537.141004,451751.000,5802,3,AX,1,100,0.938
1752617537.181004,451791.000,5802,3,AX,1,100,0.939
1752617537.221004,451831.000,5820,2,AX,1,100,0.928
1752617537.261004,451871.000,5820,2,AX,1,100,0.938
1752617537.301004,451911.000,5838,3,AX,1,100,0.939
1752617537.341004,451951.000,5838,3,AX,1,100,0.935
1752617537.381004,451991.000,5838,3,AX,1,100,0.935
1752617537.421003,452031.000,5853,2,AX,1,100,0.937
1752617537.461003,452071.000,5853,2,AX,1,100,0.939
1752617537.501003,452111.000,5870,3,AX,1,100,0.936
1752617537.541003,452151.000,5870,3,AX,1,100,0.937
1752617537.581003,452191.000,5870,3,AX,1,100,0.935
1752617537.621003,452231.000,5887,2,AX,1,100,0.938
1752617537.661003,452271.000,5887,2,AX,1,100,0.937
1752617537.701002,452311.000,5903,3,AX,1,100,0.933
1752617537.741002,452351.000,5903,3,AX,1,100,0.932
1752617537.781002,452391.000,5903,3,AX,1,100,0.938
1752617537.821002,452431.000,5918,3,AX,1,100,0.935
1752617537.861002,452471.000,5918,3,AX,1,100,0.940
1752617537.901002,452511.000,5918,3,AX,1,100,0.929
1752617537.941002,452551.000,5935,2,AX,1,100,0.935
1752617537.981001,452591.000,5935,2,AX,1,100,0.937
1752617538.021001,452631.000,5952,3,AX,1,100,0.933
1752617538.061001,452671.000,5952,3,AX,1,100,0.938
1752617538.101001,452711.000,5952,3,AX,1,100,0.939
1752617538.141001,452751.000,5968,2,AX,1,100,0.938
1752617538.181001,452791.000,5968,2,AX,1,100,0.938
1752617538.221001,452831.000,5987,3,AX,1,100,0.937
1752617538.261000,452871.000,5987,3,AX,1,100,0.938
1752617538.301000,452911.000,5987,3,AX,1,100,0.936
1752617538.341000,452951.000,6002,2,AX,1,100,0.939
1752617538.381000,452991.000,6002,2,AX,1,100,0.935
1752617538.421000,453031.000,6019,3,AX,1,100,0.935
1752617538.461000,453071.000,6019,3,AX,1,100,0.935
1752617538.501000,453111.000,6019,3,AX,1,100,0.937
1752617538.541000,453151.000,6036,2,AX,1,100,0.941
1752617538.580999,453191.000,6036,2,AX,1,100,0.934
1752617538.620999,453231.000,6052,3,AX,1,100,0.941
1752617538.660999,453271.000,6052,3,AX,1,100,0.938
1752617538.700999,453311.000,6052,3,AX,1,100,0.934
1752617538.740999,453351.000,6067,2,AX,1,100,0.935
1752617538.780999,453391.000,6067,2,AX,1,100,0.934
1752617538.820999,453431.000,6085,3,AX,1,100,0.935
1752617538.860998,453471.000,6085,3,AX,1,100,0.935
1752617538.900998,453511.000,6085,3,AX,1,100,0.934
1752617538.940998,453551.000,6101,2,AX,1,100,0.937
1752617538.980998,453591.000,6101,2,AX,1,100,0.943
1752617539.020998,453631.000,6120,3,AX,1,100,0.937
1752617539.060998,453671.000,6120,3,AX,1,100,0.936
1752617539.100998,453711.000,6120,3,AX,1,100,0.941
1752617539.140997,453751.000,6134,2,AX,1,100,0.934
1752617539.180997,453791.000,6134,2,AX,1,100,0.940
1752617539.220997,453831.000,6152,3,AX,1,100,0.938
1752617539.260997,453871.000,6152,3,AX,1,100,0.931
1752617539.300997,453911.000,6152,3,AX,1,100,0.941
1752617539.340997,453951.000,6168,3,AX,1,100,0.937
1752617539.380997,453991.000,6168,3,AX,1,100,0.935
1752617539.420996,454031.000,6168,3,AX,1,100,0.935
1752617539.460996,454071.000,6185,2,AX,1,100,0.937
1752617539.500996,454111.000,6185,2,AX,1,100,0.934
1752617539.540996,454151.000,6200,3,AX,1,100,0.936
1752617539.580996,454191.000,6200,3,AX,1,100,0.934
1752617539.620996,454231.000,6200,3,AX,1,100,0.937
1752617539.660996,454271.000,6217,2,AX,1,100,0.937
1752617539.700995,454311.000,6217,2,AX,1,100,0.935
1752617539.740995,454351.000,6233,3,AX,1,100,0.932
1752617539.780995,454391.000,6233,3,AX,1,100,0.937
1752617539.820995,454431.000,6233,3,AX,1,100,0.938
1752617539.860995,454471.000,6251,2,AX,1,100,0.933
1752617539.900995,454511.000,6251,2,AX,1,100,0.932
1752617539.940995,454551.000,6265,3,AX,1,100,0.935
1752617539.980994,454591.000,6265,3,AX,1,100,0.941
1752617540.020994,454631.000,6265,3,AX,1,100,0.935
1752617540.060994,454671.000,6282,2,AX,1,100,0.934
1752617540.100994,454711.000,6282,2,AX,1,100,0.934
1752617540.140994,454751.000,6298,3,AX,1,100,0.936
1752617540.180994,454791.000,6298,3,AX,1,100,0.934
1752617540.220994,454831.000,6298,3,AX,1,100,0.936
1752617540.260993,454871.000,6316,2,AX,1,100,0.935
1752617540.300993,454911.000,6316,2,AX,1,100,0.935
1752617540.340993,454951.000,6330,3,AX,1,100,0.939
1752617540.380993,454991.000,6330,3,AX,1,100,0.935
1752617540.420993,455031.000,6330,3,AX,1,100,0.935
1752617540.460993,455071.000,6347,2,AX,1,100,0.937
1752617540.500993,455111.000,6347,2,AX,1,100,0.936
1752617540.540993,455151.000,6364,3,AX,1,100,0.935
1752617540.580992,455191.000,6364,3,AX,1,100,0.932
1752617540.620992,455231.000,6364,3,AX,1,100,0.935
1752617540.660992,455271.000,6381,2,AX,1,100,0.934
1752617540.700992,455311.000,6381,2,AX,1,100,0.935
1752617540.736325,455346.333,6396,3,AX,1,100,0.939
1752617540.771658,455381.667,6396,3,AX,1,100,0.935
1752617540.806992,455417.000,6396,3,AX,1,100,0.934
1752617540.846991,455457.000,6413,3,AX,1,100,0.937
1752617540.886991,455497.000,6413,3,AX,1,100,0.934
1752617540.926991,455537.000,6413,3,AX,1,100,0.934
1752617540.966991,455577.000,6431,2,AX,1,100,0.937
1752617541.006991,455617.000,6431,2,AX,1,100,0.934
1752617541.046991,455657.000,6448,3,AX,1,100,0.932
1752617541.086991,455697.000,6448,3,AX,1,100,0.937
1752617541.126990,455737.000,6448,3,AX,1,100,0.940
1752617541.166990,455777.000,6463,2,AX,1,100,0.940
1752617541.206990,455817.000,6463,2,AX,1,100,0.930
1752617541.246990,455857.000,6480,3,AX,1,100,0.938
1752617541.286990,455897.000,6480,3,AX,1,100,0.935
1752617541.326990,455937.000,6480,3,AX,1,100,0.932
1752617541.366990,455977.000,6496,3,AX,1,100,0.938
1752617541.406989,456017.000,6496,3,AX,1,100,0.939
1752617541.446989,456057.000,6496,3,AX,1,100,0.937
1752617541.486989,456097.000,6513,2,AX,1,100,0.933
1752617541.526989,456137.000,6513,2,AX,1,100,0.935
1752617541.566989,456177.000,6530,3,AX,1,100,0.937
1752617541.606989,456217.000,6530,3,AX,1,100,0.932
1752617541.646989,456257.000,6530,3,AX,1,100,0.937
1752617541.686989,456297.000,6545,2,AX,1,100,0.937
1752617541.726988,456337.000,6545,2,AX,1,100,0.936
1752617541.766988,456377.000,6561,3,AX,1,100,0.937
1752617541.806988,456417.000,6561,3,AX,1,100,0.942
1752617541.846988,456457.000,6561,3,AX,1,100,0.928
1752617541.886988,456497.000,6579,2,AX,1,100,0.939
1752617541.926988,456537.000,6579,2,AX,1,100,0.937
1752617541.966988,456577.000,6595,3,AX,1,100,0.933
1752617542.006987,456617.000,6595,3,AX,1,100,0.938
1752617542.046987,456657.000,6595,3,AX,1,100,0.938
1752617542.086987,456697.000,6610,2,AX,1,100,0.937
1752617542.126987,456737.000,6610,2,AX,1,100,0.939
1752617542.166987,456777.000,6627,3,AX,1,100,0.939
1752617542.206987,456817.000,6627,3,AX,1,100,0.937
1752617542.246987,456857.000,6627,3,AX,1,100,0.937
1752617542.286986,456897.000,6646,2,AX,1,100,0.937
1752617542.326986,456937.000,6646,2,AX,1,100,0.932
1752617542.366986,456977.000,6662,3,AX,1,100,0.937
1752617542.406986,457017.000,6662,3,AX,1,100,0.936
1752617542.446986,457057.000,6662,3,AX,1,100,0.939
1752617542.486986,457097.000,6677,2,AX,1,100,0.932
1752617542.526986,457137.000,6677,2,AX,1,100,0.939
1752617542.566985,457177.000,6694,3,AX,1,100,0.938
1752617542.606985,457217.000,6694,3,AX,1,100,0.936
1752617542.646985,457257.000,6694,3,AX,1,100,0.937
1752617542.686985,457297.000,6711,3,AX,1,100,0.937
1752617542.726985,457337.000,6711,3,AX,1,100,0.933
1752617542.766985,457377.000,6711,3,AX,1,100,0.934
1752617542.806985,457417.000,6727,2,AX,1,100,0.937
1752617542.846984,457457.000,6727,2,AX,1,100,0.933
1752617542.886984,457497.000,6743,3,AX,1,100,0.935
1752617542.926984,457537.000,6743,3,AX,1,100,0.939
1752617542.966984,457577.000,6743,3,AX,1,100,0.939
1752617543.006984,457617.000,6759,2,AX,1,100,0.939
1752617543.046984,457657.000,6759,2,AX,1,100,0.939
1752617543.086984,457697.000,6776,3,AX,1,100,0.931
1752617543.126983,457737.000,6776,3,AX,1,100,0.927
1752617543.166983,457777.000,6776,3,AX,1,100,0.935
1752617543.206983,457817.000,6793,2,AX,1,100,0.936
1752617543.246983,457857.000,6793,2,AX,1,100,0.933
1752617543.286983,457897.000,6809,3,AX,1,100,0.938
1752617543.326983,457937.000,6809,3,AX,1,100,0.937
1752617543.366983,457977.000,6809,3,AX,1,100,0.934
1752617543.406982,458017.000,6824,2,AX,1,100,0.936
1752617543.446982,458057.000,6824,2,AX,1,100,0.936
1752617543.486982,458097.000,6841,3,AX,1,100,0.938
1752617543.526982,458137.000,6841,3,AX,1,100,0.935
1752617543.566982,458177.000,6841,3,AX,1,100,0.935
1752617543.606982,458217.000,6858,2,AX,1,100,0.937
1752617543.646982,458257.000,6858,2,AX,1,100,0.938
1752617543.686982,458297.000,6874,3,AX,1,100,0.935
1752617543.726981,458337.000,6874,3,AX,1,100,0.937
1752617543.766981,458377.000,6874,3,AX,1,100,0.933
1752617543.806981,458417.000,6889,2,AX,1,100,0.927
1752617543.846981,458457.000,6889,2,AX,1,100,0.938
1752617543.886981,458497.000,6907,3,AX,1,100,0.939
1752617543.926981,458537.000,6907,3,AX,1,100,0.934
1752617543.966981,458577.000,6907,3,AX,1,100,0.937
1752617544.006980,458617.000,6923,2,AX,1,100,0.932
1752617544.046980,458657.000,6923,2,AX,1,100,0.936
1752617544.086980,458697.000,6940,3,AX,1,100,0.940
1752617544.126980,458737.000,6940,3,AX,1,100,0.936
1752617544.166980,458777.000,6940,3,AX,1,100,0.934
1752617544.206980,458817.000,6955,2,AX,1,100,0.935
1752617544.246980,458857.000,6955,2,AX,1,100,0.938
1752617544.286979,458897.000,6972,3,AX,1,100,0.931
1752617544.326979,458937.000,6972,3,AX,1,100,0.937
1752617544.366979,458977.000,6972,3,AX,1,100,0.933
1752617544.406979,459017.000,6988,3,AX,1,100,0.932
1752617544.446979,459057.000,6988,3,AX,1,100,0.936
1752617544.486979,459097.000,6988,3,AX,1,100,0.933
1752617544.520479,459130.500,7006,2,AX,1,100,0.936
1752617544.553978,459164.000,7006,2,AX,1,100,0.934
1752617544.593978,459204.000,7020,3,AX,1,100,0.936
1752617544.633978,459244.000,7020,3,AX,1,100,0.938
1752617544.673978,459284.000,7020,3,AX,1,100,0.937
1752617544.713978,459324.000,7037,2,AX,1,100,0.931
1752617544.753978,459364.000,7037,2,AX,1,100,0.936
1752617544.793978,459404.000,7053,3,AX,1,100,0.936
1752617544.833977,459444.000,7053,3,AX,1,100,0.937
1752617544.873977,459484.000,7053,3,AX,1,100,0.938
1752617544.913977,459524.000,7071,3,AX,1,100,0.940
1752617544.953977,459564.000,7071,3,AX,1,100,0.935
1752617544.993977,459604.000,7071,3,AX,1,100,0.939
1752617545.033977,459644.000,7085,2,AX,1,100,0.939
1752617545.073977,459684.000,7085,2,AX,1,100,0.935
1752617545.113977,459724.000,7102,3,AX,1,100,0.932
1752617545.153976,459764.000,7102,3,AX,1,100,0.933
1752617545.193976,459804.000,7102,3,AX,1,100,0.938
1752617545.233976,459844.000,7119,2,AX,1,100,0.935
1752617545.273976,459884.000,7119,2,AX,1,100,0.936
1752617545.313976,459924.000,7136,3,AX,1,100,0.933
1752617545.353976,459964.000,7136,3,AX,1,100,0.937
1752617545.393976,460004.000,7136,3,AX,1,100,0.938
1752617545.433975,460044.000,7150,2,AX,1,100,0.937
1752617545.473975,460084.000,7150,2,AX,1,100,0.935
1752617545.513975,460124.000,7168,3,AX,1,100,0.936
1752617545.553975,460164.000,7168,3,AX,1,100,0.936
1752617545.593975,460204.000,7168,3,AX,1,100,0.933
1752617545.633975,460244.000,7184,2,AX,1,100,0.935
1752617545.673975,460284.000,7184,2,AX,1,100,0.936
1752617545.713974,460324.000,7201,3,AX,1,100,0.943
1752617545.753974,460364.000,7201,3,AX,1,100,0.930
1752617545.793974,460404.000,7201,3,AX,1,100,0.933
1752617545.833974,460444.000,7216,2,AX,1,100,0.933
1752617545.873974,460484.000,7216,2,AX,1,100,0.943
1752617545.913974,460524.000,7233,3,AX,1,100,0.936
1752617545.953974,460564.000,7233,3,AX,1,100,0.937
1752617545.993973,460604.000,7233,3,AX,1,100,0.942
1752617546.033973,460644.000,7249,2,AX,1,100,0.931
1752617546.073973,460684.000,7249,2,AX,1,100,0.932
1752617546.113973,460724.000,7266,3,AX,1,100,0.938
1752617546.153973,460764.000,7266,3,AX,1,100,0.936
1752617546.193973,460804.000,7266,3,AX,1,100,0.953
1752617546.233973,460844.000,7282,2,AX,1,100,0.932
1752617546.273972,460884.000,7282,2,AX,1,100,0.929
1752617546.313972,460924.000,7298,3,AX,1,100,0.939
1752617546.353972,460964.000,7298,3,AX,1,100,0.939
1752617546.393972,461004.000,7298,3,AX,1,100,0.943
1752617546.433972,461044.000,7314,3,AX,1,100,0.932
1752617546.473972,461084.000,7314,3,AX,1,100,0.931
1752617546.513972,461124.000,7314,3,AX,1,100,0.950
1752617546.553971,461164.000,7332,2,AX,1,100,0.933
1752617546.593971,461204.000,7332,2,AX,1,100,0.932
1752617546.633971,461244.000,7348,3,AX,1,100,0.942
1752617546.673971,461284.000,7348,3,AX,1,100,0.936
1752617546.713971,461324.000,7348,3,AX,1,100,0.940
1752617546.753971,461364.000,7363,2,AX,1,100,0.942
1752617546.793971,461404.000,7363,2,AX,1,100,0.933
1752617546.833970,461444.000,7380,3,AX,1,100,0.939
1752617546.873970,461484.000,7380,3,AX,1,100,0.928
1752617546.913970,461524.000,7380,3,AX,1,100,0.935
1752617546.953970,461564.000,7397,2,AX,1,100,0.935
1752617546.993970,461604.000,7397,2,AX,1,100,0.929
1752617547.033970,461644.000,7413,3,AX,1,100,0.938
1752617547.073970,461684.000,7413,3,AX,1,100,0.937
1752617547.113970,461724.000,7413,3,AX,1,100,0.936
1752617547.153969,461764.000,7428,2,AX,1,100,0.938
1752617547.193969,461804.000,7428,2,AX,1,100,0.933
1752617547.233636,461843.667,7447,3,AX,1,100,0.934
1752617547.273302,461883.333,7447,3,AX,1,100,0.939
1752617547.312969,461923.000,7447,3,AX,1,100,0.934
1752617547.352969,461963.000,7464,2,AX,1,100,0.932
1752617547.392969,462003.000,7464,2,AX,1,100,0.941
1752617547.432968,462043.000,7480,3,AX,1,100,0.935
1752617547.472968,462083.000,7480,3,AX,1,100,0.934
1752617547.512968,462123.000,7480,3,AX,1,100,0.935
1752617547.552968,462163.000,7496,2,AX,1,100,0.937
1752617547.592968,462203.000,7496,2,AX,1,100,0.937
1752617547.632968,462243.000,7512,3,AX,1,100,0.936
1752617547.672968,462283.000,7512,3,AX,1,100,0.938
1752617547.712967,462323.000,7512,3,AX,1,100,0.938
1752617547.752967,462363.000,7529,3,AX,1,100,0.937
1752617547.792967,462403.000,7529,3,AX,1,100,0.931
1752617547.832967,462443.000,7529,3,AX,1,100,0.936
1752617547.872967,462483.000,7546,2,AX,1,100,0.937
1752617547.912967,462523.000,7546,2,AX,1,100,0.936
1752617547.952967,462563.000,7561,3,AX,1,100,0.936
1752617547.992966,462603.000,7561,3,AX,1,100,0.936
1752617548.032966,462643.000,7561,3,AX,1,100,0.929
1752617548.072966,462683.000,7579,2,AX,1,100,0.941
1752617548.112966,462723.000,7579,2,AX,1,100,0.935
1752617548.152966,462763.000,7596,3,AX,1,100,0.938
1752617548.192966,462803.000,7596,3,AX,1,100,0.937
1752617548.232966,462843.000,7596,3,AX,1,100,0.938
1752617548.272965,462883.000,7613,2,AX,1,100,0.937
1752617548.312965,462923.000,7613,2,AX,1,100,0.936
1752617548.352965,462963.000,7629,3,AX,1,100,0.932
1752617548.392965,463003.000,7629,3,AX,1,100,0.937
1752617548.432965,463043.000,7629,3,AX,1,100,0.935
1752617548.472965,463083.000,7644,2,AX,1,100,0.930
1752617548.512965,463123.000,7644,2,AX,1,100,0.939
1752617548.552964,463163.000,7662,3,AX,1,100,0.938
1752617548.592964,463203.000,7662,3,AX,1,100,0.940
1752617548.632964,463243.000,7662,3,AX,1,100,0.934
1752617548.668631,463278.667,7680,3,AX,1,100,0.935
1752617548.704297,463314.333,7680,3,AX,1,100,0.940
1752617548.739964,463350.000,7680,3,AX,1,100,0.937
1752617548.779964,463390.000,7697,2,AX,1,100,0.946
1752617548.819964,463430.000,7697,2,AX,1,100,0.939
1752617548.859963,463470.000,7712,3,AX,1,100,0.934
1752617548.899963,463510.000,7712,3,AX,1,100,0.937
1752617548.939963,463550.000,7712,3,AX,1,100,0.935
1752617548.979963,463590.000,7729,2,AX,1,100,0.934
1752617549.019963,463630.000,7729,2,AX,1,100,0.936
1752617549.059963,463670.000,7747,3,AX,1,100,0.935
1752617549.099963,463710.000,7747,3,AX,1,100,0.937
1752617549.139962,463750.000,7747,3,AX,1,100,0.937
1752617549.179962,463790.000,7765,2,AX,1,100,0.932
1752617549.219962,463830.000,7765,2,AX,1,100,0.937
1752617549.259962,463870.000,7779,3,AX,1,100,0.943
1752617549.299962,463910.000,7779,3,AX,1,100,0.936
1752617549.339962,463950.000,7779,3,AX,1,100,0.941
1752617549.379962,463990.000,7796,3,AX,1,100,0.931
1752617549.419961,464030.000,7796,3,AX,1,100,0.931
1752617549.459961,464070.000,7796,3,AX,1,100,0.933
1752617549.499961,464110.000,7812,2,AX,1,100,0.941
1752617549.539961,464150.000,7812,2,AX,1,100,0.935
1752617549.579961,464190.000,7830,3,AX,1,100,0.935
1752617549.619961,464230.000,7830,3,AX,1,100,0.940
1752617549.659961,464270.000,7830,3,AX,1,100,0.934
1752617549.699960,464310.000,7844,2,AX,1,100,0.938
1752617549.739960,464350.000,7844,2,AX,1,100,0.938
1752617549.779960,464390.000,7861,3,AX,1,100,0.935
1752617549.819960,464430.000,7861,3,AX,1,100,0.945
1752617549.859960,464470.000,7861,3,AX,1,100,0.934
1752617549.899960,464510.000,7878,2,AX,1,100,0.937
1752617549.939960,464550.000,7878,2,AX,1,100,0.933
1752617549.979959,464590.000,7895,3,AX,1,100,0.937
1752617550.019959,464630.000,7895,3,AX,1,100,0.937
1752617550.059959,464670.000,7895,3,AX,1,100,0.937
1752617550.099959,464710.000,7909,2,AX,1,100,0.933
1752617550.139959,464750.000,7909,2,AX,1,100,0.937
1752617550.179959,464790.000,7929,3,AX,1,100,0.938
1752617550.219959,464830.000,7929,3,AX,1,100,0.936
1752617550.259959,464870.000,7929,3,AX,1,100,0.937
1752617550.299958,464910.000,7945,2,AX,1,100,0.934
1752617550.339958,464950.000,7945,2,AX,1,100,0.937
1752617550.379958,464990.000,7962,3,AX,1,100,0.944
1752617550.419958,465030.000,7962,3,AX,1,100,0.932
1752617550.459958,465070.000,7962,3,AX,1,100,0.941
1752617550.499958,465110.000,7977,2,AX,1,100,0.940
1752617550.539958,465150.000,7977,2,AX,1,100,0.934
1752617550.579957,465190.000,7994,3,AX,1,100,0.934
1752617550.619957,465230.000,7994,3,AX,1,100,0.934
1752617550.659957,465270.000,7994,3,AX,1,100,0.934
1752617550.699957,465310.000,8010,2,AX,1,100,0.935
1752617550.739957,465350.000,8010,2,AX,1,100,0.936
1752617550.779957,465390.000,8027,3,AX,1,100,0.933
1752617550.819957,465430.000,8027,3,AX,1,100,0.939
1752617550.859956,465470.000,8027,3,AX,1,100,0.938
1752617550.899956,465510.000,8044,3,AX,1,100,0.933
1752617550.939956,465550.000,8044,3,AX,1,100,0.937
1752617550.979956,465590.000,8044,3,AX,1,100,0.939
1752617551.019956,465630.000,8059,2,AX,1,100,0.932
1752617551.059956,465670.000,8059,2,AX,1,100,0.932
1752617551.099956,465710.000,8075,3,AX,1,100,0.942
1752617551.139955,465750.000,8075,3,AX,1,100,0.936
1752617551.179955,465790.000,8075,3,AX,1,100,0.938
1752617551.219955,465830.000,8093,2,AX,1,100,0.939
1752617551.259955,465870.000,8093,2,AX,1,100,0.939
1752617551.299955,465910.000,8109,3,AX,1,100,0.937
1752617551.339955,465950.000,8109,3,AX,1,100,0.937
1752617551.379955,465990.000,8109,3,AX,1,100,0.935
1752617551.419954,466030.000,8124,2,AX,1,100,0.936
1752617551.459954,466070.000,8124,2,AX,1,100,0.935
1752617551.499954,466110.000,8141,3,AX,1,100,0.932
1752617551.539954,466150.000,8141,3,AX,1,100,0.933
1752617551.579954,466190.000,8141,3,AX,1,100,0.934
1752617551.619954,466230.000,8158,2,AX,1,100,0.937
1752617551.659954,466270.000,8158,2,AX,1,100,0.932
1752617551.699953,466310.000,8174,3,AX,1,100,0.940
1752617551.739953,466350.000,8174,3,AX,1,100,0.942
1752617551.779953,466390.000,8174,3,AX,1,100,0.937
1752617551.819953,466430.000,8189,2,AX,1,100,0.939
1752617551.859953,466470.000,8189,2,AX,1,100,0.936
1752617551.899953,466510.000,8206,3,AX,1,100,0.931
1752617551.939953,466550.000,8206,3,AX,1,100,0.932
1752617551.979952,466590.000,8206,3,AX,1,100,0.937
1752617552.019952,466630.000,8223,2,AX,1,100,0.934
1752617552.059952,466670.000,8223,2,AX,1,100,0.936
1752617552.099952,466710.000,8239,3,AX,1,100,0.933
1752617552.139952,466750.000,8239,3,AX,1,100,0.936
1752617552.179952,466790.000,8239,3,AX,1,100,0.933
1752617552.219952,466830.000,8255,2,AX,1,100,0.933
1752617552.259952,466870.000,8255,2,AX,1,100,0.944
1752617552.299951,466910.000,8273,3,AX,1,100,0.932
1752617552.339951,466950.000,8273,3,AX,1,100,0.941
1752617552.379951,466990.000,8273,3,AX,1,100,0.938
1752617552.419951,467030.000,8290,3,AX,1,100,0.931
1752617552.459951,467070.000,8290,3,AX,1,100,0.935
1752617552.499951,467110.000,8290,3,AX,1,100,0.934
1752617552.539951,467150.000,8307,2,AX,1,100,0.935
1752617552.579950,467190.000,8307,2,AX,1,100,0.939
1752617552.615284,467225.333,8323,3,AX,1,100,0.934
1752617552.650617,467260.667,8323,3,AX,1,100,0.931
1752617552.685950,467296.000,8323,3,AX,1,100,0.934
1752617552.725950,467336.000,8338,3,AX,1,100,0.936
1752617552.765950,467376.000,8338,3,AX,1,100,0.934
1752617552.805950,467416.000,8338,3,AX,1,100,0.935
1752617552.845949,467456.000,8356,3,AX,1,100,0.939
1752617552.885949,467496.000,8356,3,AX,1,100,0.935
1752617552.925949,467536.000,8356,3,AX,1,100,0.928
1752617552.965949,467576.000,8375,17,AX,1,100,0.936
1752617553.005949,467616.000,8375,17,AX,1,100,0.941
1752617553.045949,467656.000,8375,17,AX,1,100,0.931
1752617553.085949,467696.000,8375,17,AX,1,100,0.932
1752617553.125948,467736.000,8375,17,AX,1,100,0.937
1752617553.165948,467776.000,8375,17,AX,1,100,0.936
1752617553.205948,467816.000,8375,17,AX,1,100,0.937
1752617553.245948,467856.000,8375,17,AX,1,100,0.937
1752617553.285948,467896.000,8375,17,AX,1,100,0.931
1752617553.325948,467936.000,8375,17,AX,1,100,0.935
1752617553.365948,467976.000,8375,17,AX,1,100,0.938
1752617553.405948,468016.000,8375,17,AX,1,100,0.935
1752617553.445947,468056.000,8375,17,AX,1,100,0.935
1752617553.485947,468096.000,8375,17,AX,1,100,0.939
1752617553.525947,468136.000,8375,17,AX,1,100,0.938
1752617553.565947,468176.000,8375,17,AX,1,100,0.929
1752617553.605947,468216.000,8375,17,AX,1,100,0.936
1752617553.645947,468256.000,8395,28,AX,1,100,0.935
1752617553.685947,468296.000,8395,28,AX,1,100,0.933
1752617553.725946,468336.000,8395,28,AX,1,100,0.937
1752617553.765946,468376.000,8395,28,AX,1,100,0.936
1752617553.805946,468416.000,8395,28,AX,1,100,0.936
1752617553.845946,468456.000,8395,28,AX,1,100,0.940
1752617553.885946,468496.000,8395,28,AX,1,100,0.933
1752617553.925946,468536.000,8395,28,AX,1,100,0.932
1752617553.965946,468576.000,8395,28,AX,1,100,0.934
1752617554.005945,468616.000,8395,28,AX,1,100,0.935
1752617554.045945,468656.000,8395,28,AX,1,100,0.935
1752617554.085945,468696.000,8395,28,AX,1,100,0.937
1752617554.125945,468736.000,8395,28,AX,1,100,0.941
1752617554.165945,468776.000,8395,28,AX,1,100,0.937
1752617554.205945,468816.000,8395,28,AX,1,100,0.937
1752617554.245945,468856.000,8395,28,AX,1,100,0.933
1752617554.285944,468896.000,8395,28,AX,1,100,0.932
1752617554.325944,468936.000,8395,28,AX,1,100,0.934
1752617554.365944,468976.000,8395,28,AX,1,100,0.933
1752617554.405944,469016.000,8395,28,AX,1,100,0.940
1752617554.445944,469056.000,8395,28,AX,1,100,0.939
1752617554.485944,469096.000,8395,28,AX,1,100,0.932
1752617554.525944,469136.000,8395,28,AX,1,100,0.929
1752617554.565943,469176.000,8395,28,AX,1,100,0.934
1752617554.605943,469216.000,8395,28,AX,1,100,0.940
1752617554.645943,469256.000,8395,28,AX,1,100,0.939
1752617554.685943,469296.000,8395,28,AX,1,100,0.937
1752617554.725943,469336.000,8395,28,AX,1,100,0.931
1752617554.765943,469376.000,8415,26,AX,1,100,0.934
1752617554.805943,469416.000,8415,26,AX,1,100,0.936
1752617554.845942,469456.000,8415,26,AX,1,100,0.932
1752617554.885942,469496.000,8415,26,AX,1,100,0.937
1752617554.925942,469536.000,8415,26,AX,1,100,0.943
1752617554.965942,469576.000,8415,26,AX,1,100,0.941
1752617555.005942,469616.000,8415,26,AX,1,100,0.936
1752617555.045942,469656.000,8415,26,AX,1,100,0.933
1752617555.085942,469696.000,8415,26,AX,1,100,0.934
1752617555.125941,469736.000,8415,26,AX,1,100,0.934
1752617555.165941,469776.000,8415,26,AX,1,100,0.938
1752617555.205941,469816.000,8415,26,AX,1,100,0.938
